"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0034113","heterotypic cell-cell adhesion","10/848","57/28905",0.175438596491228,5.98001489572989,6.54284300042672,5.55069895672724e-06,0.000205056396710751,0.000140900741408177,"Perp/Dsc2/Cd200/Mbp/Tnf/Itgax/Vcam1/Ptprc/Itgb2/Il10",10
"GO:0002705","positive regulation of leukocyte mediated immunity","19/848","196/28905",0.0969387755102041,3.30426333269157,5.62739494861075,5.70504849789665e-06,0.000209253028833566,0.000143784380187591,"B2m/H2-Q7/H2-Q6/H60c/Il18/Arg1/Pnp/Tnf/Il6/H2-Q4/Ccl2/Itgam/Nlrp3/Ptprc/Itgb2/Il1r1/Cxcl1/Il23a/Mavs",19
"GO:1905475","regulation of protein localization to membrane","20/848","215/28905",0.0930232558139535,3.17079859587538,5.55430561332727,6.1047362233713e-06,0.000222324968134834,0.000152766523484439,"Rab11a/Lgals3/Tmem59/Slc1a1/Epha2/Vamp8/Tnf/Dab2/Kalrn/Ccl2/Itgam/Gpc3/Agr2/Cdk5/Clasp2/Stac/Nlgn2/Lztfl1/Pid1/Atp2b4",20
"GO:0018212","peptidyl-tyrosine modification","25/848","311/28905",0.0803858520900322,2.74003897955469,5.36361997734241,6.1838983130623e-06,0.00022362195660264,0.000153657725317901,"Il18/Tgfa/Hbegf/Gprc5a/Cblc/Tnf/Il6/Epha4/Fgfr1/Efemp1/Plpp3/Gfra1/Ptprc/Pdgfra/Cblb/Itgb2/Epha1/Tslp/Osm/Gdnf/Dyrk3/Inpp5f/Il23a/Lif/Csf3",25
"GO:2001233","regulation of apoptotic signaling pathway","31/848","436/28905",0.0711009174311927,2.42355190842998,5.20698984455833,6.3756512921523e-06,0.00022894384185456,0.000157314561143132,"Mal/Ctsl/Atf3/Lgals3/Ctsh/Tnf/Dab2/Ppif/Rnf183/Wnt4/Plscr1/Pink1/Nupr1/Clu/Fgfr1/Sod2/Ptprc/Ptgs2/Serpine1/G0s2/Wnt5a/Ctsk/Muc1/Osm/Wfs1/Gdnf/Prkra/Il10/Myc/Eno1b/Ddias",31
"GO:0010634","positive regulation of epithelial cell migration","17/848","163/28905",0.104294478527607,3.5549904502836,5.68696918774484,6.62400158811664e-06,0.000236210056631798,0.000162307407334554,"Rab25/Rab11a/Ctsh/Hbegf/Lcn2/Fgfr1/Plpp3/Ptgs2/Rhoj/Serpine1/Jun/Fgf2/Clasp2/Wnt5a/Smoc2/Adora2b/Plk2",17
"GO:0009100","glycoprotein metabolic process","27/848","353/28905",0.0764872521246459,2.60715097012133,5.28180111997499,6.70311494553765e-06,0.000237382725829902,0.000163113185462375,"Nccrp1/Ctsl/B3galt5/Gcnt1/Tmem59/Galnt3/Gfpt1/Hbegf/Hexb/Bace2/Chp1/Hs3st1/Mgat4a/Gmppb/Ext1/Ccl19/St6galnac2/Chsy3/Fut9/Il33/Plcb1/Gfpt2/Man2a1/Chst9/Plod3/St8sia6/Dpy19l1",27
"GO:0060485","mesenchyme development","25/848","314/28905",0.0796178343949045,2.71386026318952,5.30862252074561,7.30777240771252e-06,0.00025702336516167,0.00017660889048776,"Emp2/Dab2/Trip10/Il6/Wnt4/Adamts5/Epha4/Ext1/Fgfr1/Fermt2/Fn1/Tcof1/Twist1/Nrp2/Clasp2/Eng/Wnt5a/Ncam1/Bnc2/Gdnf/Nfatc1/Sox4/Sema3e/Myc/Rian",25
"GO:0032635","interleukin-6 production","18/848","182/28905",0.0989010989010989,3.37115125440597,5.57874277599582,7.55685463529913e-06,0.000263975840491572,0.000181386156373238,"Il18/Cd200/Mbp/Tnf/Mapk13/Il6/Prg4/Klf2/Twist1/Il33/Sphk2/Wnt5a/Lgals9/Tslp/Sirpa/Adora2b/Il10/Mavs",18
"GO:0030195","negative regulation of blood coagulation","9/848","47/28905",0.191489361702128,6.52712264150943,6.59281971782595,7.73249443869758e-06,0.000268286209072379,0.000184347947073359,"Ceacam1/Serping1/Pros1/Pdgfra/Serpine1/Serpine2/Ubash3b/Prkg1/Tspan8",9
"GO:0009615","response to virus","28/848","377/28905",0.0742705570291777,2.53159251288724,5.20396696731461,7.91186034993416e-06,0.000272667133536322,0.000187358218954287,"Ifi27l2a/Ifitm1/Ifi209/Bst2/Vamp8/Tnf/Il6/Itgax/Oasl1/Plscr1/Lcn2/Nlrp3/Rtp4/Ifit1bl1/Ext1/Ccl19/Ptprc/Il33/Ifi211/Lgals9/Zbp1/Polr3d/Trim35/Rrp1b/Stat2/Il23a/Mavs/Ikbke",28
"GO:0022604","regulation of cell morphogenesis","23/848","276/28905",0.0833333333333333,2.8405070754717,5.34127855283474,8.00897880513049e-06,0.000274174041095634,0.000188393662840684,"Ccl3/Sprr1b/Myh14/Hexb/Afdn/Il6/Arhgef18/Xlr4b/Eps8/Rhou/Kalrn/Ccl7/Limd1/Epha4/Fermt2/Fn1/Rhoj/Gas7/Wnt5a/Ntng2/Sgk1/Sema3e/Slc23a2",23
"GO:0034341","response to type II interferon","16/848","149/28905",0.10738255033557,3.6602507281246,5.65988688585018,8.46344753376649e-06,0.00028739322363376,0.000197476981626682,"H2-Q7/Ccl4/Ifitm1/Actg1/Arg1/Ccl3/Bst2/Vamp8/Tnf/Slk/Ccl2/Ccl7/Ccl19/Nlrc5/Sirpa/Evl",16
"GO:0045088","regulation of innate immune response","33/848","486/28905",0.0679012345679012,2.31448724668064,5.08073331747419,8.50706328964585e-06,0.00028739322363376,0.000197476981626682,"H2-Q7/Ltf/H2-Q6/Arg1/S100a14/Ifi209/Ceacam1/Slc15a3/Tnf/Clec4e/H2-Q4/Oasl1/Tspan6/Plscr1/Nlrp3/Serpinb1a/Serping1/A2m/Slc15a2/Nlrc5/Ncf1/Cptp/Ifi211/Wnt5a/Lgals9/Zbp1/Polr3d/Dhx33/Stat2/Ptgs2os/Tap1/Mavs/Ikbke",33
"GO:0072001","renal system development","27/848","359/28905",0.0752089136490251,2.56357741630315,5.18263074303021,9.11005998264732e-06,0.000305579180463003,0.000209973128255417,"Slc5a1/Gcnt1/Prom1/Wnt4/Id2/Gpc3/Epha4/Ext1/Bmper/Fgfr1/Fbn1/Col4a1/Adamts1/Nid1/Pdgfra/Vcan/Bicc1/Pcsk5/Fgf2/Wnt5a/Pkd2/Wfs1/Gdnf/Sox4/Lif/Myc/Gsta3",27
"GO:0002832","negative regulation of response to biotic stimulus","17/848","167/28905",0.101796407185629,3.46984097842052,5.56487279760077,9.16439995935783e-06,0.000305579180463003,0.000209973128255417,"H2-Q7/Ltf/H2-Q6/Muc4/Arg1/Ifi209/Ceacam1/Spink5/H2-Q4/Serping1/A2m/Nlrc5/Ifi211/Lgals9/Stat2/Tap1/Mavs",17
"GO:1900047","negative regulation of hemostasis","9/848","48/28905",0.1875,6.39114091981132,6.49878242559951,9.27069572621309e-06,0.000307129177768414,0.000211038180470399,"Ceacam1/Serping1/Pros1/Pdgfra/Serpine1/Serpine2/Ubash3b/Prkg1/Tspan8",9
"GO:0032612","interleukin-1 production","15/848","134/28905",0.111940298507463,3.81560651929034,5.67940928482705,9.70701100568826e-06,0.000319522445603905,0.000219553987119211,"Ifi209/Ceacam1/Ccl3/Tnf/Il6/Nlrp3/Serpinb1a/Acp5/Ccl19/Cptp/Ifi211/Wnt5a/Lgals9/Sirpa/Sphk1",15
"GO:0050921","positive regulation of chemotaxis","17/848","168/28905",0.101190476190476,3.44918716307278,5.53493067493171,9.92227805831019e-06,0.000324528011652375,0.000222993470006408,"Cxcl14/Ppbp/S100a14/Akirin1/Ccl2/Ccl7/Artn/Rarres2/Fgfr1/Ccl19/Fn1/Pdgfra/Serpine1/Fgf2/Wnt5a/Smoc2/Il23a",17
"GO:0051098","regulation of binding","27/848","361/28905",0.074792243767313,2.54937477133748,5.15002039528639,1.00727759745113e-05,0.000327365219171617,0.000224943005107007,"B2m/Ifi209/Hopx/S100a10/Ckmt1/Dab2/H1f0/Id2/Ide/Plscr1/Epha4/Btaf1/Gpsm1/Twist1/Cblb/Jun/Cdk5/Lox/Ifi211/Wnt5a/Ubash3b/Zfp462/Mepce/Il10/Mavs/Lif/Myc",27
"GO:0043010","camera-type eye development","28/848","383/28905",0.0731070496083551,2.49193310015272,5.10993096528772,1.06029050101896e-05,0.000342427152373103,0.000235292536207583,"Krt12/Aqp5/Slc1a1/Aldh1a3/Epha2/Crygb/Prom1/Crygc/Crygd/Bcar3/Ptprm/Col4a1/Tenm3/Cacna1c/Twist1/Pdgfra/Rhoj/Jun/Fgf2/Man2a1/Nectin3/Cyp1b1/Col8a1/Sox4/Lif/Nhs/Rpgrip1/Arl6",28
"GO:0050680","negative regulation of epithelial cell proliferation","17/848","169/28905",0.100591715976331,3.4287777715753,5.50521467227303,1.07357099823411e-05,0.00034454919224576,0.000236750656978996,"B2m/Ctsl/Ceacam1/Slurp1/Krt4/Tnf/Dab2/Nupr1/Gpc3/Ptprm/Cdkn2b/Serpinf1/Eng/Wnt5a/Nfatc1/Rap1gap/Rian",17
"GO:1903037","regulation of leukocyte cell-cell adhesion","29/848","405/28905",0.0716049382716049,2.4407320055905,5.07626832157919,1.10003327101792e-05,0.000350849120911615,0.000241079537394708,"B2m/H2-Q7/H2-Q6/Il18/Arg1/Gcnt1/Ceacam1/Lgals3/Pnp/Capn1/Dapl1/Tnf/Il6/H2-Q4/Tnfrsf21/Ccl2/Nlrp3/Ccl19/Vcam1/Ptprc/Cblb/Fut9/Itgb2/Lgals9/Nr4a3/Sox4/Sirpa/Il23a/Ass1",29
"GO:0002064","epithelial cell development","21/848","243/28905",0.0864197530864197,2.94571104122991,5.29522622146002,1.13021481475504e-05,0.000358250189738712,0.000246165046072703,"Spint2/Rab25/Cdsn/Epha2/St14/Afdn/Pof1b/Sidt2/Tnf/Tjp3/Crygb/Adamtsl4/Abca12/Slc9a4/Tmem79/Rapgef1/Plcb1/Wnt5a/Tfcp2l1/Plod3/Col27a1",21
"GO:0001938","positive regulation of endothelial cell proliferation","13/848","104/28905",0.125,4.26076061320755,5.79146034356578,1.13785395008477e-05,0.000358458897772104,0.00024630845596927,"Arg1/Ecm1/Ccr3/Ccl2/Nr4a1/Fgfr1/Jun/Fgf2/Wnt5a/Hspg2/Ang/Adora2b/Il10",13
"GO:0001822","kidney development","26/848","343/28905",0.075801749271137,2.58378486165356,5.12985659344968,1.15652103661507e-05,0.000359923365031416,0.000247314737782054,"Slc5a1/Gcnt1/Prom1/Wnt4/Id2/Gpc3/Epha4/Ext1/Bmper/Fgfr1/Fbn1/Adamts1/Nid1/Pdgfra/Vcan/Bicc1/Pcsk5/Fgf2/Wnt5a/Pkd2/Wfs1/Gdnf/Sox4/Lif/Myc/Gsta3",26
"GO:0070372","regulation of ERK1 and ERK2 cascade","26/848","343/28905",0.075801749271137,2.58378486165356,5.12985659344968,1.15652103661507e-05,0.000359923365031416,0.000247314737782054,"Psca/Ccl4/Atf3/Ceacam1/Ccl3/Epha2/Cavin3/Prxl2c/Dab2/Il6/Ccl2/Ccl7/Epha4/Bmper/Fermt2/Ccl19/Fn1/Nqo2/Ptprc/Pdgfra/Rapgef1/Jun/Fgf2/Emilin1/Sirpa/Lif",26
"GO:0001936","regulation of endothelial cell proliferation","16/848","153/28905",0.104575163398693,3.56455789863115,5.52943144804914,1.18652799259815e-05,0.000367037424216356,0.000252203033049398,"Arg1/Ecm1/Ccr3/Tnf/Ccl2/Nr4a1/Ptprm/Fgfr1/Jun/Fgf2/Eng/Wnt5a/Hspg2/Ang/Adora2b/Il10",16
"GO:0001959","regulation of cytokine-mediated signaling pathway","16/848","154/28905",0.103896103896104,3.54141141876991,5.49749881387716,1.28863355889136e-05,0.000396235528437553,0.00027226597474969,"Arg1/Ecm1/Tnfrsf11b/Il6/Slit3/Ext1/Ptprc/Nlrc5/Wnt5a/Tslp/Il1r1/Zbp1/Sphk1/Stat2/Mavs/Ikbke",16
"GO:0002709","regulation of T cell mediated immunity","14/848","121/28905",0.115702479338843,3.94384453453922,5.64141783911876,1.30500232906794e-05,0.000398880176176421,0.000274083195929557,"B2m/H2-Q7/H2-Q6/H60c/Muc4/Il18/Arg1/Pnp/Il6/H2-Q4/Nlrp3/Ptprc/Il1r1/Il23a",14
"GO:0050819","negative regulation of coagulation","9/848","50/28905",0.18,6.13549528301887,6.31848678967891,1.31424623136436e-05,0.000399328662606864,0.00027439136515312,"Ceacam1/Serping1/Pros1/Pdgfra/Serpine1/Serpine2/Ubash3b/Prkg1/Tspan8",9
"GO:0006749","glutathione metabolic process","10/848","63/28905",0.158730158730159,5.41048966756514,6.09257216218309,1.40190730356286e-05,0.000418669177263271,0.000287680845013373,"Gsto1/Gsta4/Slc1a1/Chac1/Sod2/Dpep1/Gstt3/Gstk1/Gsta1/Gsta3",10
"GO:0030199","collagen fibril organization","10/848","63/28905",0.158730158730159,5.41048966756514,6.09257216218309,1.40190730356286e-05,0.000418669177263271,0.000287680845013373,"Aebp1/Col5a2/Ext1/Emilin1/Lox/Cyp1b1/Col5a1/Plod3/Col27a1/Fkbp10",10
"GO:0007173","epidermal growth factor receptor signaling pathway","13/848","106/28905",0.122641509433962,4.18036890352439,5.70292961350031,1.40273365312137e-05,0.000418669177263271,0.000287680845013373,"Tgfa/Ceacam1/Hbegf/Gprc5a/Cblc/Bcar3/Efemp1/Btc/Fam83a/Cblb/Agr2/Shkbp1/Itga1",13
"GO:1903532","positive regulation of secretion by cell","28/848","389/28905",0.0719794344473008,2.45349711403211,5.017656832965,1.41051154170489e-05,0.000418669177263271,0.000287680845013373,"Glul/Abcg1/S100a10/Lgals3/Rab3d/Vamp8/Dab2/Ildr1/Pink1/Itgam/Plcd1/Fgfr1/Cacna1c/Plcb1/Cdk5/Clasp2/Itgb2/Sphk2/Nell2/Ang/Acsl4/Nlgn2/Sox4/Sphk1/Adora2b/Dpysl2/Lif/Frmd4a",28
"GO:0071346","cellular response to type II interferon","14/848","122/28905",0.114754098360656,3.91151793999381,5.60257451321577,1.43494175059332e-05,0.000423472752258431,0.000290981533453649,"H2-Q7/Ccl4/Actg1/Arg1/Ccl3/Vamp8/Tnf/Slk/Ccl2/Ccl7/Ccl19/Nlrc5/Sirpa/Evl",14
"GO:0032736","positive regulation of interleukin-13 production","8/848","39/28905",0.205128205128205,6.99201741654572,6.50981057114244,1.45782567780902e-05,0.000426508013813579,0.000293067157751882,"H2-Q7/H2-Q6/Il18/H2-Q4/Nlrp3/Il33/Sphk2/Tslp",8
"GO:0032675","regulation of interleukin-6 production","17/848","173/28905",0.0982658959537572,3.34949967281056,5.38854849734202,1.46183856730652e-05,0.000426508013813579,0.000293067157751882,"Cd200/Mbp/Tnf/Mapk13/Il6/Prg4/Klf2/Twist1/Il33/Sphk2/Wnt5a/Lgals9/Tslp/Sirpa/Adora2b/Il10/Mavs",17
"GO:1902105","regulation of leukocyte differentiation","27/848","369/28905",0.0731707317073171,2.49410377358491,5.02173373816883,1.49226670452096e-05,0.000432925962017805,0.000297477133128413,"Il18/Ceacam1/Ccl3/Pglyrp4/Pnp/Tnfrsf11b/Tnf/Il6/Pglyrp1/Id2/Prxl2a/Itgam/Nlrp3/Ccl19/Fbn1/Ptprc/Jun/Ctla2a/Lgals9/Ubash3b/Gpr137/Atp11c/Sox4/Il10/Il23a/Lif/Myc",27
"GO:0032651","regulation of interleukin-1 beta production","13/848","107/28905",0.121495327102804,4.14130003526715,5.65947868596837,1.55441221796195e-05,0.000448421726923294,0.000308124763726107,"Ifi209/Ccl3/Tnf/Il6/Nlrp3/Serpinb1a/Acp5/Ccl19/Cptp/Ifi211/Wnt5a/Sirpa/Sphk1",13
"GO:0022409","positive regulation of cell-cell adhesion","26/848","349/28905",0.0744985673352436,2.53936449153917,5.02992808317789,1.56502214206376e-05,0.000448960262541755,0.000308494808597338,"B2m/H2-Q7/H2-Q6/Il18/Gcnt1/Ceacam1/Pnp/Capn1/Afdn/Tnf/Il6/H2-Q4/Ccl2/Nlrp3/Ccl19/Vcam1/Plpp3/Ptprc/Itgb2/Wnt5a/Lgals9/Nr4a3/Sox4/Sirpa/Rap1gap/Il23a",26
"GO:0002711","positive regulation of T cell mediated immunity","12/848","92/28905",0.130434782608696,4.44601107465135,5.75536176407957,1.58780490436963e-05,0.000452965454663226,0.000311246902891638,"B2m/H2-Q7/H2-Q6/H60c/Il18/Pnp/Il6/H2-Q4/Nlrp3/Ptprc/Il1r1/Il23a",12
"GO:1903706","regulation of hemopoiesis","31/848","457/28905",0.0678336980306346,2.31218519053714,4.9156804885185,1.61279198460923e-05,0.000457551759169524,0.000314398297901142,"B2m/Il18/Ceacam1/Ccl3/Pglyrp4/Pnp/Tnfrsf11b/Scin/Tnf/Il6/Pglyrp1/Id2/Prxl2a/Itgam/Nlrp3/Ccl19/Fbn1/Ptprc/Jun/Ctla2a/Lox/Lgals9/Ubash3b/Gpr137/Atp11c/Sox4/Il10/Il23a/Lif/Myc/Csf3",31
"GO:0043087","regulation of GTPase activity","24/848","309/28905",0.0776699029126214,2.64746290529401,5.06172474344754,1.66690715922842e-05,0.00047030594849659,0.00032316210513208,"Ccl4/S100a10/Ccl3/Tax1bp3/Epha2/Wnt4/Kalrn/Ccl2/Ccl7/Bcar3/Dock9/Ngef/Epha4/Fermt2/Ccl19/Prom2/Gpsm1/Cblb/Rapgef1/Epha1/Wnt5a/Prkg1/Rrp1b/Rap1gap",24
"GO:0009101","glycoprotein biosynthetic process","23/848","289/28905",0.0795847750865052,2.7127334007965,5.08733702118364,1.68635192142304e-05,0.000473192192158869,0.00032514533451884,"B3galt5/Gcnt1/Tmem59/Galnt3/Gfpt1/Hbegf/Bace2/Chp1/Hs3st1/Mgat4a/Gmppb/Ext1/Ccl19/St6galnac2/Chsy3/Fut9/Il33/Plcb1/Gfpt2/Chst9/Plod3/St8sia6/Dpy19l1",23
"GO:0045216","cell-cell junction organization","20/848","231/28905",0.0865800865800866,2.95117618230826,5.17624256615233,1.76626204890906e-05,0.000492921501149348,0.000338701967273636,"Perp/Actg1/Hopx/Ceacam1/Crb3/Pkp3/Epha2/Cldn23/Afdn/Pof1b/Tnf/Tjp3/Ildr1/Epha4/Ext1/Fermt2/Plekha7/Cdh11/Gjc1/Whrn",20
"GO:0045444","fat cell differentiation","22/848","270/28905",0.0814814814814815,2.77738469601677,5.10118423781083,1.7770996142374e-05,0.000493265217249138,0.000338938145486416,"Tnf/Id2/Nr4a1/Rarres2/Fermt2/Sod2/Fbn1/Dio2/Sh2b2/Pdgfra/Ptgs2/Psmb8/Plcb1/Lama4/Wnt5a/Nr4a3/Plac8/Dkkl1/Wfdc21/Steap4/Wnt5b/Arl6",22
"GO:0048660","regulation of smooth muscle cell proliferation","18/848","194/28905",0.0927835051546392,3.16262643454581,5.25429553873772,1.81717445297427e-05,0.000501676925592628,0.000344718096568747,"Apod/Il18/Hbegf/Tnf/Il6/Id2/Sod2/Adamts1/Nqo2/Ptgs2/Jun/Fgf2/Pde1a/Nr4a3/Ang/Prkg1/Il10/Myc",18
"GO:0030323","respiratory tube development","21/848","251/28905",0.0836653386454183,2.85182383672856,5.12271490654028,1.84487025768352e-05,0.000506599399636624,0.000348100484309325,"Hopx/Ctsh/Tnf/Ctsz/Mgp/Gpc3/Abca12/Ext1/Fgfr1/Tnc/Fbn1/Klf2/Pdgfra/Pcsk5/Agr2/Fgf2/Man2a1/Lox/Wnt5a/Plod3/Lif",21
"GO:0008360","regulation of cell shape","15/848","142/28905",0.105633802816901,3.60064277172469,5.40087426513406,1.95634528690567e-05,0.000531525558109027,0.000365228036853679,"Ccl3/Sprr1b/Myh14/Hexb/Il6/Arhgef18/Eps8/Rhou/Ccl7/Limd1/Fermt2/Fn1/Rhoj/Gas7/Sema3e",15
"GO:0010811","positive regulation of cell-substrate adhesion","15/848","142/28905",0.105633802816901,3.60064277172469,5.40087426513406,1.95634528690567e-05,0.000531525558109027,0.000365228036853679,"S100a10/Emp2/Dab2/Wnt4/Fermt2/Fn1/Nid1/Pcsk5/Agr2/Emilin1/Epha1/Col16a1/Col8a1/Smoc2/Fbln2",15
"GO:0042063","gliogenesis","28/848","397/28905",0.0705289672544081,2.40405636614229,4.89725485705342,2.04104614760069e-05,0.000551619577259451,0.000379035273504572,"Mal/Ccl3/Hexb/Afdn/Tnf/Il6/Id2/Tnfrsf21/Ccl2/Gpm6b/Itgam/Epha4/Cdkn2b/Clu/Efemp1/Plpp3/Fn1/Vcan/Il33/Gap43/Cdk5/Fgf2/Ror1/Serpine2/Mxra8/Sox4/Lif/Myc",28
"GO:0048593","camera-type eye morphogenesis","16/848","160/28905",0.1,3.40860849056604,5.31130610994013,2.08256696429653e-05,0.000559894312128935,0.000384721105776906,"Aqp5/Slc1a1/Aldh1a3/Epha2/Crygb/Prom1/Bcar3/Ptprm/Tenm3/Twist1/Man2a1/Nectin3/Col8a1/Sox4/Rpgrip1/Arl6",16
"GO:0034614","cellular response to reactive oxygen species","15/848","143/28905",0.104895104895105,3.5754634516427,5.36747651989525,2.12728386747247e-05,0.000566725011781771,0.000389414695739762,"Mmp3/Capn1/Mapk13/Il6/Ppif/Crygd/Pink1/Lcn2/Sod2/Sod3/Pdgfra/Jun/Cyp1b1/Sirpa/Sphk1",15
"GO:2000401","regulation of lymphocyte migration","10/848","66/28905",0.151515151515152,5.16455831903945,5.88853284444213,2.138052698415e-05,0.000566725011781771,0.000389414695739762,"Cxcl14/Apod/Ecm1/Cd200/Spns2/Cd99l2/Ccl7/Stk10/Wnt5a/Lgals9",10
"GO:1990868","response to chemokine","11/848","80/28905",0.1375,4.6868366745283,5.74077490790489,2.15212029790546e-05,0.000566725011781771,0.000389414695739762,"Ccl4/Ppbp/Cxcl2/Ccl3/Ccl2/Ccl7/Slit3/Ccl19/Lox/Cxcl5/Cxcl1",11
"GO:1990869","cellular response to chemokine","11/848","80/28905",0.1375,4.6868366745283,5.74077490790489,2.15212029790546e-05,0.000566725011781771,0.000389414695739762,"Ccl4/Ppbp/Cxcl2/Ccl3/Ccl2/Ccl7/Slit3/Ccl19/Lox/Cxcl5/Cxcl1",11
"GO:0048762","mesenchymal cell differentiation","21/848","254/28905",0.0826771653543307,2.81814087802704,5.05977006906071,2.20368347125002e-05,0.000577342582901472,0.000396710364964021,"Emp2/Dab2/Trip10/Il6/Wnt4/Epha4/Ext1/Fgfr1/Fermt2/Fn1/Tcof1/Twist1/Nrp2/Clasp2/Eng/Wnt5a/Ncam1/Gdnf/Nfatc1/Sema3e/Rian",21
"GO:0022408","negative regulation of cell-cell adhesion","20/848","236/28905",0.0847457627118644,2.88865126319156,5.06474736255161,2.40794240542757e-05,0.000627654022937593,0.000431280948062688,"H2-Q7/Spint2/H2-Q6/Muc4/Arg1/Ceacam1/Lgals3/Cdsn/Mbp/Dapl1/H2-Q4/Tnfrsf21/Abca12/Cblb/Serpine2/Lgals9/Ubash3b/Prkg1/Il10/Ass1",20
"GO:0001913","T cell mediated cytotoxicity","11/848","81/28905",0.135802469135802,4.62897449336129,5.68598336710187,2.42502934962996e-05,0.000628449060671734,0.000431827243657388,"B2m/H2-Q7/H2-Q6/H60c/Muc4/Ctsh/Pnp/Emp2/H2-Q4/Ptprc/Il23a",11
"GO:0031346","positive regulation of cell projection organization","31/848","467/28905",0.0663811563169165,2.26267373035433,4.78251504406192,2.4472896982261e-05,0.000628449060671734,0.000431827243657388,"Akirin1/Eps8l1/Mien1/Afdn/Il6/Xlr4b/Eps8/Eps8l2/Kalrn/Lcn2/Epha4/Fgfr1/Cobl/Ccl19/Efemp1/Crabp2/Prom2/Adamts1/Fn1/Tenm3/Serpinf1/Rapgef1/Fut9/Ror1/Wnt5a/Serpine2/Sgk1/Sphk1/Cxcl5/Nin/Lif",31
"GO:0042311","vasodilation","10/848","67/28905",0.149253731343284,5.08747535905379,5.82326111769801,2.44770812335632e-05,0.000628449060671734,0.000431827243657388,"Tnf/Ptprm/Ext1/Sod2/Plekha7/Klf2/Itga1/Plod3/Prkg1/Adora2b",10
"GO:0050730","regulation of peptidyl-tyrosine phosphorylation","21/848","256/28905",0.08203125,2.79612415241745,5.01831462554234,2.4765082332514e-05,0.000632680088445072,0.000434734516777099,"Il18/Tgfa/Hbegf/Gprc5a/Cblc/Tnf/Il6/Epha4/Plpp3/Gfra1/Ptprc/Pdgfra/Cblb/Itgb2/Tslp/Osm/Gdnf/Inpp5f/Il23a/Lif/Csf3",21
"GO:0031638","zymogen activation","11/848","82/28905",0.134146341463415,4.57252358490566,5.63207882224711,2.72733530949112e-05,0.00069331023832856,0.000476395412059106,"Perp/Ifi209/S100a10/Dhcr24/Ctsh/Ctsz/Serpine1/C1ra/Ifi211/Serpine2/Eno1b",11
"GO:0032611","interleukin-1 beta production","13/848","113/28905",0.115044247787611,3.92140799799633,5.40943371080669,2.80447995406179e-05,0.000708508674219795,0.000486838738478912,"Ifi209/Ccl3/Tnf/Il6/Nlrp3/Serpinb1a/Acp5/Ccl19/Cptp/Ifi211/Wnt5a/Sirpa/Sphk1",13
"GO:0002456","T cell mediated immunity","16/848","164/28905",0.0975609756097561,3.32547169811321,5.1920435830197,2.82851564196802e-05,0.000708508674219795,0.000486838738478912,"B2m/H2-Q7/H2-Q6/H60c/Muc4/Il18/Arg1/Ctsh/Pnp/Emp2/Il6/H2-Q4/Nlrp3/Ptprc/Il1r1/Il23a",16
"GO:0060759","regulation of response to cytokine stimulus","16/848","164/28905",0.0975609756097561,3.32547169811321,5.1920435830197,2.82851564196802e-05,0.000708508674219795,0.000486838738478912,"Arg1/Ecm1/Tnfrsf11b/Il6/Slit3/Ext1/Ptprc/Nlrc5/Wnt5a/Tslp/Il1r1/Zbp1/Sphk1/Stat2/Mavs/Ikbke",16
"GO:0032965","regulation of collagen biosynthetic process","9/848","55/28905",0.163636363636364,5.57772298456261,5.9076428057473,2.92621617360417e-05,0.00072591362144412,0.000498798228684609,"Il18/Il6/Wnt4/Ccl2/Fn1/Serpine1/Emilin1/Eng/Adora2b",9
"GO:0050830","defense response to Gram-positive bacterium","18/848","201/28905",0.0895522388059701,3.05248521543227,5.07648538060058,2.92627302120609e-05,0.00072591362144412,0.000498798228684609,"B2m/H2-Q7/Ltf/Krt6a/H2-Q6/Il18/Pglyrp4/Epha2/Tnf/H2-Q4/Pglyrp1/Nlrp3/Rarres2/Acp5/Rnase4/Defb1/Ncf1/Ang",18
"GO:0048245","eosinophil chemotaxis","6/848","22/28905",0.272727272727273,9.29620497427101,6.76746390733206,3.12484377015345e-05,0.000771445805756633,0.00053008483388433,"Ccl4/Lgals3/Ccl3/Ccr3/Ccl2/Ccl7",6
"GO:0002274","myeloid leukocyte activation","22/848","281/28905",0.0782918149466192,2.66866145168871,4.88666442036303,3.27702059141842e-05,0.000797511883266996,0.000547995660884737,"Il18/Cd200/Ptgds/Vamp8/Tnf/Plscr1/Itgam/Clu/Fn1/Il33/Jun/Itgb2/Sphk2/Wnt5a/Lgals9/Nr4a3/Tslp/Sphk1/Adora2b/Il10/Batf/Enpp3",22
"GO:0005996","monosaccharide metabolic process","22/848","281/28905",0.0782918149466192,2.66866145168871,4.88666442036303,3.27702059141842e-05,0.000797511883266996,0.000547995660884737,"Gsto1/Cbr2/Apod/Atf3/Pdhb/Acadm/Tnf/Il6/Slc25a11/Gale/Dcxr/Slc39a14/Fbn1/Igfbp4/Man2a1/Sord/Adora2b/Pgm2l1/Gpt/Myc/Eno1b/Slc23a2",22
